train_dataset,eval_dataset,algorithm,layer,layer_name,accuracy,n_samples,in_distribution
dbpedia_14,boolq,LDA,16,h16,0.65,100,False
dbpedia_14,imdb,LDA,16,h16,0.93,100,False
dbpedia_14,dbpedia_14,LDA,16,h16,0.98,100,True
dbpedia_14,arc_easy,LR,16,h16,0.34,50,False
dbpedia_14,common_sense_qa,LR,16,h16,0.175,40,False
dbpedia_14,boolq,LR,16,h16,0.61,100,False
dbpedia_14,imdb,LR,16,h16,1.0,100,False
dbpedia_14,dbpedia_14,LR,16,h16,0.98,100,True
dbpedia_14,arc_easy,LR-G,16,h16,0.22,50,False
dbpedia_14,common_sense_qa,LR-G,16,h16,0.225,40,False
dbpedia_14,boolq,LR-G,16,h16,0.58,100,False
dbpedia_14,imdb,LR-G,16,h16,0.98,100,False
dbpedia_14,dbpedia_14,LR-G,16,h16,0.98,100,True
dbpedia_14,arc_easy,PCA,16,h16,0.32,50,False
dbpedia_14,common_sense_qa,PCA,16,h16,0.25,40,False
dbpedia_14,boolq,PCA,16,h16,0.6,100,False
dbpedia_14,imdb,PCA,16,h16,0.52,100,False
dbpedia_14,dbpedia_14,PCA,16,h16,0.93,100,True
dbpedia_14,arc_easy,PCA-G,16,h16,0.32,50,False
dbpedia_14,common_sense_qa,PCA-G,16,h16,0.275,40,False
dbpedia_14,boolq,PCA-G,16,h16,0.6,100,False
dbpedia_14,imdb,PCA-G,16,h16,0.74,100,False
dbpedia_14,dbpedia_14,PCA-G,16,h16,0.95,100,True
dbpedia_14,arc_easy,CCS,18,h18,0.24,50,False
dbpedia_14,common_sense_qa,CCS,18,h18,0.15,40,False
dbpedia_14,boolq,CCS,18,h18,0.6,100,False
dbpedia_14,imdb,CCS,18,h18,1.0,100,False
dbpedia_14,dbpedia_14,CCS,18,h18,0.79,100,True
dbpedia_14,arc_easy,LAT,18,h18,0.34,50,False
dbpedia_14,common_sense_qa,LAT,18,h18,0.3,40,False
dbpedia_14,boolq,LAT,18,h18,0.6,100,False
dbpedia_14,imdb,LAT,18,h18,0.91,100,False
dbpedia_14,dbpedia_14,LAT,18,h18,0.93,100,True
dbpedia_14,arc_easy,DIM,18,h18,0.24,50,False
dbpedia_14,common_sense_qa,DIM,18,h18,0.3,40,False
dbpedia_14,boolq,DIM,18,h18,0.6,100,False
dbpedia_14,imdb,DIM,18,h18,0.97,100,False
dbpedia_14,dbpedia_14,DIM,18,h18,0.98,100,True
dbpedia_14,arc_easy,LDA,18,h18,0.14,50,False
dbpedia_14,common_sense_qa,LDA,18,h18,0.225,40,False
dbpedia_14,boolq,LDA,18,h18,0.61,100,False
dbpedia_14,imdb,LDA,18,h18,1.0,100,False
dbpedia_14,dbpedia_14,LDA,18,h18,0.98,100,True
dbpedia_14,arc_easy,LR,18,h18,0.38,50,False
dbpedia_14,common_sense_qa,LR,18,h18,0.225,40,False
dbpedia_14,boolq,LR,18,h18,0.63,100,False
dbpedia_14,imdb,LR,18,h18,0.93,100,False
dbpedia_14,dbpedia_14,LR,18,h18,0.98,100,True
dbpedia_14,arc_easy,LR-G,18,h18,0.28,50,False
dbpedia_14,common_sense_qa,LR-G,18,h18,0.325,40,False
dbpedia_14,boolq,LR-G,18,h18,0.6,100,False
dbpedia_14,imdb,LR-G,18,h18,0.93,100,False
dbpedia_14,dbpedia_14,LR-G,18,h18,0.98,100,True
dbpedia_14,arc_easy,PCA,18,h18,0.26,50,False
dbpedia_14,common_sense_qa,PCA,18,h18,0.3,40,False
dbpedia_14,boolq,PCA,18,h18,0.6,100,False
dbpedia_14,imdb,PCA,18,h18,0.64,100,False
dbpedia_14,dbpedia_14,PCA,18,h18,0.93,100,True
dbpedia_14,arc_easy,PCA-G,18,h18,0.26,50,False
dbpedia_14,common_sense_qa,PCA-G,18,h18,0.275,40,False
dbpedia_14,boolq,PCA-G,18,h18,0.6,100,False
dbpedia_14,imdb,PCA-G,18,h18,0.53,100,False
dbpedia_14,dbpedia_14,PCA-G,18,h18,0.95,100,True
dbpedia_14,arc_easy,CCS,20,h20,0.34,50,False
dbpedia_14,common_sense_qa,CCS,20,h20,0.325,40,False
dbpedia_14,boolq,CCS,20,h20,0.58,100,False
dbpedia_14,imdb,CCS,20,h20,0.46,100,False
dbpedia_14,dbpedia_14,CCS,20,h20,0.69,100,True
dbpedia_14,arc_easy,LAT,20,h20,0.3,50,False
dbpedia_14,common_sense_qa,LAT,20,h20,0.425,40,False
dbpedia_14,boolq,LAT,20,h20,0.64,100,False
dbpedia_14,imdb,LAT,20,h20,0.98,100,False
dbpedia_14,dbpedia_14,LAT,20,h20,0.93,100,True
dbpedia_14,arc_easy,DIM,20,h20,0.24,50,False
dbpedia_14,common_sense_qa,DIM,20,h20,0.3,40,False
dbpedia_14,boolq,DIM,20,h20,0.6,100,False
dbpedia_14,imdb,DIM,20,h20,1.0,100,False
dbpedia_14,dbpedia_14,DIM,20,h20,0.98,100,True
dbpedia_14,arc_easy,LDA,20,h20,0.22,50,False
dbpedia_14,common_sense_qa,LDA,20,h20,0.25,40,False
dbpedia_14,boolq,LDA,20,h20,0.6,100,False
dbpedia_14,imdb,LDA,20,h20,1.0,100,False
dbpedia_14,dbpedia_14,LDA,20,h20,0.98,100,True
dbpedia_14,arc_easy,LR,20,h20,0.26,50,False
dbpedia_14,common_sense_qa,LR,20,h20,0.25,40,False
dbpedia_14,boolq,LR,20,h20,0.65,100,False
dbpedia_14,imdb,LR,20,h20,0.78,100,False
dbpedia_14,dbpedia_14,LR,20,h20,0.98,100,True
dbpedia_14,arc_easy,LR-G,20,h20,0.24,50,False
dbpedia_14,common_sense_qa,LR-G,20,h20,0.3,40,False
dbpedia_14,boolq,LR-G,20,h20,0.6,100,False
dbpedia_14,imdb,LR-G,20,h20,0.97,100,False
dbpedia_14,dbpedia_14,LR-G,20,h20,0.98,100,True
dbpedia_14,arc_easy,PCA,20,h20,0.28,50,False
dbpedia_14,common_sense_qa,PCA,20,h20,0.375,40,False
dbpedia_14,boolq,PCA,20,h20,0.61,100,False
dbpedia_14,imdb,PCA,20,h20,0.98,100,False
dbpedia_14,dbpedia_14,PCA,20,h20,0.93,100,True
dbpedia_14,arc_easy,PCA-G,20,h20,0.28,50,False
dbpedia_14,common_sense_qa,PCA-G,20,h20,0.325,40,False
dbpedia_14,boolq,PCA-G,20,h20,0.61,100,False
dbpedia_14,imdb,PCA-G,20,h20,0.97,100,False
dbpedia_14,dbpedia_14,PCA-G,20,h20,0.94,100,True
dbpedia_14,arc_easy,CCS,22,h22,0.3,50,False
dbpedia_14,common_sense_qa,CCS,22,h22,0.225,40,False
dbpedia_14,boolq,CCS,22,h22,0.6,100,False
dbpedia_14,imdb,CCS,22,h22,1.0,100,False
dbpedia_14,dbpedia_14,CCS,22,h22,0.8,100,True
dbpedia_14,arc_easy,LAT,22,h22,0.26,50,False
dbpedia_14,common_sense_qa,LAT,22,h22,0.35,40,False
dbpedia_14,boolq,LAT,22,h22,0.64,100,False
dbpedia_14,imdb,LAT,22,h22,1.0,100,False
dbpedia_14,dbpedia_14,LAT,22,h22,0.93,100,True
dbpedia_14,arc_easy,DIM,22,h22,0.22,50,False
dbpedia_14,common_sense_qa,DIM,22,h22,0.3,40,False
dbpedia_14,boolq,DIM,22,h22,0.6,100,False
dbpedia_14,imdb,DIM,22,h22,1.0,100,False
dbpedia_14,dbpedia_14,DIM,22,h22,0.98,100,True
dbpedia_14,arc_easy,LDA,22,h22,0.16,50,False
dbpedia_14,common_sense_qa,LDA,22,h22,0.2,40,False
dbpedia_14,boolq,LDA,22,h22,0.6,100,False
dbpedia_14,imdb,LDA,22,h22,1.0,100,False
dbpedia_14,dbpedia_14,LDA,22,h22,0.98,100,True
dbpedia_14,arc_easy,LR,22,h22,0.26,50,False
dbpedia_14,common_sense_qa,LR,22,h22,0.2,40,False
dbpedia_14,boolq,LR,22,h22,0.64,100,False
dbpedia_14,imdb,LR,22,h22,0.66,100,False
dbpedia_14,dbpedia_14,LR,22,h22,0.98,100,True
dbpedia_14,arc_easy,LR-G,22,h22,0.28,50,False
dbpedia_14,common_sense_qa,LR-G,22,h22,0.25,40,False
dbpedia_14,boolq,LR-G,22,h22,0.6,100,False
dbpedia_14,imdb,LR-G,22,h22,0.96,100,False
dbpedia_14,dbpedia_14,LR-G,22,h22,0.98,100,True
dbpedia_14,arc_easy,PCA,22,h22,0.24,50,False
dbpedia_14,common_sense_qa,PCA,22,h22,0.35,40,False
dbpedia_14,boolq,PCA,22,h22,0.62,100,False
dbpedia_14,imdb,PCA,22,h22,1.0,100,False
dbpedia_14,dbpedia_14,PCA,22,h22,0.93,100,True
dbpedia_14,arc_easy,PCA-G,22,h22,0.22,50,False
dbpedia_14,common_sense_qa,PCA-G,22,h22,0.325,40,False
dbpedia_14,boolq,PCA-G,22,h22,0.64,100,False
dbpedia_14,imdb,PCA-G,22,h22,0.99,100,False
dbpedia_14,dbpedia_14,PCA-G,22,h22,0.94,100,True
dbpedia_14,arc_easy,CCS,24,h24,0.24,50,False
dbpedia_14,common_sense_qa,CCS,24,h24,0.175,40,False
dbpedia_14,boolq,CCS,24,h24,0.6,100,False
dbpedia_14,imdb,CCS,24,h24,1.0,100,False
dbpedia_14,dbpedia_14,CCS,24,h24,0.78,100,True
dbpedia_14,arc_easy,LAT,24,h24,0.24,50,False
dbpedia_14,common_sense_qa,LAT,24,h24,0.275,40,False
dbpedia_14,boolq,LAT,24,h24,0.51,100,False
dbpedia_14,imdb,LAT,24,h24,1.0,100,False
dbpedia_14,dbpedia_14,LAT,24,h24,0.93,100,True
dbpedia_14,arc_easy,DIM,24,h24,0.22,50,False
dbpedia_14,common_sense_qa,DIM,24,h24,0.2,40,False
dbpedia_14,boolq,DIM,24,h24,0.6,100,False
dbpedia_14,imdb,DIM,24,h24,1.0,100,False
dbpedia_14,dbpedia_14,DIM,24,h24,0.98,100,True
dbpedia_14,arc_easy,LDA,24,h24,0.26,50,False
dbpedia_14,common_sense_qa,LDA,24,h24,0.2,40,False
dbpedia_14,boolq,LDA,24,h24,0.6,100,False
dbpedia_14,imdb,LDA,24,h24,1.0,100,False
dbpedia_14,dbpedia_14,LDA,24,h24,0.98,100,True
dbpedia_14,arc_easy,LR,24,h24,0.22,50,False
dbpedia_14,common_sense_qa,LR,24,h24,0.175,40,False
dbpedia_14,boolq,LR,24,h24,0.6,100,False
dbpedia_14,imdb,LR,24,h24,0.7,100,False
dbpedia_14,dbpedia_14,LR,24,h24,0.98,100,True
dbpedia_14,arc_easy,LR-G,24,h24,0.28,50,False
dbpedia_14,common_sense_qa,LR-G,24,h24,0.225,40,False
dbpedia_14,boolq,LR-G,24,h24,0.6,100,False
dbpedia_14,imdb,LR-G,24,h24,0.96,100,False
dbpedia_14,dbpedia_14,LR-G,24,h24,0.98,100,True
dbpedia_14,arc_easy,PCA,24,h24,0.24,50,False
dbpedia_14,common_sense_qa,PCA,24,h24,0.275,40,False
dbpedia_14,boolq,PCA,24,h24,0.6,100,False
dbpedia_14,imdb,PCA,24,h24,1.0,100,False
dbpedia_14,dbpedia_14,PCA,24,h24,0.93,100,True
dbpedia_14,arc_easy,PCA-G,24,h24,0.22,50,False
dbpedia_14,common_sense_qa,PCA-G,24,h24,0.275,40,False
dbpedia_14,boolq,PCA-G,24,h24,0.6,100,False
dbpedia_14,imdb,PCA-G,24,h24,0.99,100,False
dbpedia_14,dbpedia_14,PCA-G,24,h24,0.95,100,True
dbpedia_14,arc_easy,CCS,26,h26,0.26,50,False
dbpedia_14,common_sense_qa,CCS,26,h26,0.25,40,False
dbpedia_14,boolq,CCS,26,h26,0.58,100,False
dbpedia_14,imdb,CCS,26,h26,0.86,100,False
dbpedia_14,dbpedia_14,CCS,26,h26,0.92,100,True
dbpedia_14,arc_easy,LAT,26,h26,0.18,50,False
dbpedia_14,common_sense_qa,LAT,26,h26,0.2,40,False
dbpedia_14,boolq,LAT,26,h26,0.59,100,False
dbpedia_14,imdb,LAT,26,h26,0.92,100,False
dbpedia_14,dbpedia_14,LAT,26,h26,0.87,100,True
dbpedia_14,arc_easy,DIM,26,h26,0.22,50,False
dbpedia_14,common_sense_qa,DIM,26,h26,0.15,40,False
dbpedia_14,boolq,DIM,26,h26,0.6,100,False
dbpedia_14,imdb,DIM,26,h26,1.0,100,False
dbpedia_14,dbpedia_14,DIM,26,h26,0.98,100,True
dbpedia_14,arc_easy,LDA,26,h26,0.3,50,False
dbpedia_14,common_sense_qa,LDA,26,h26,0.3,40,False
dbpedia_14,boolq,LDA,26,h26,0.6,100,False
dbpedia_14,imdb,LDA,26,h26,0.94,100,False
dbpedia_14,dbpedia_14,LDA,26,h26,0.98,100,True
dbpedia_14,arc_easy,LR,26,h26,0.28,50,False
dbpedia_14,common_sense_qa,LR,26,h26,0.2,40,False
dbpedia_14,boolq,LR,26,h26,0.6,100,False
dbpedia_14,imdb,LR,26,h26,0.7,100,False
dbpedia_14,dbpedia_14,LR,26,h26,0.98,100,True
dbpedia_14,arc_easy,LR-G,26,h26,0.34,50,False
dbpedia_14,common_sense_qa,LR-G,26,h26,0.225,40,False
dbpedia_14,boolq,LR-G,26,h26,0.6,100,False
dbpedia_14,imdb,LR-G,26,h26,0.97,100,False
dbpedia_14,dbpedia_14,LR-G,26,h26,0.98,100,True
dbpedia_14,arc_easy,PCA,26,h26,0.2,50,False
dbpedia_14,common_sense_qa,PCA,26,h26,0.125,40,False
dbpedia_14,boolq,PCA,26,h26,0.58,100,False
dbpedia_14,imdb,PCA,26,h26,1.0,100,False
dbpedia_14,dbpedia_14,PCA,26,h26,0.93,100,True
dbpedia_14,arc_easy,PCA-G,26,h26,0.2,50,False
dbpedia_14,common_sense_qa,PCA-G,26,h26,0.15,40,False
dbpedia_14,boolq,PCA-G,26,h26,0.58,100,False
dbpedia_14,imdb,PCA-G,26,h26,0.99,100,False
dbpedia_14,dbpedia_14,PCA-G,26,h26,0.95,100,True
dbpedia_14,arc_easy,CCS,28,h28,0.24,50,False
dbpedia_14,common_sense_qa,CCS,28,h28,0.275,40,False
dbpedia_14,boolq,CCS,28,h28,0.6,100,False
dbpedia_14,imdb,CCS,28,h28,0.78,100,False
dbpedia_14,dbpedia_14,CCS,28,h28,0.87,100,True
dbpedia_14,arc_easy,LAT,28,h28,0.28,50,False
dbpedia_14,common_sense_qa,LAT,28,h28,0.225,40,False
dbpedia_14,boolq,LAT,28,h28,0.57,100,False
dbpedia_14,imdb,LAT,28,h28,1.0,100,False
dbpedia_14,dbpedia_14,LAT,28,h28,0.93,100,True
dbpedia_14,arc_easy,DIM,28,h28,0.24,50,False
dbpedia_14,common_sense_qa,DIM,28,h28,0.2,40,False
dbpedia_14,boolq,DIM,28,h28,0.6,100,False
dbpedia_14,imdb,DIM,28,h28,1.0,100,False
dbpedia_14,dbpedia_14,DIM,28,h28,0.98,100,True
dbpedia_14,arc_easy,LDA,28,h28,0.26,50,False
dbpedia_14,common_sense_qa,LDA,28,h28,0.275,40,False
dbpedia_14,boolq,LDA,28,h28,0.6,100,False
dbpedia_14,imdb,LDA,28,h28,0.94,100,False
dbpedia_14,dbpedia_14,LDA,28,h28,0.98,100,True
dbpedia_14,arc_easy,LR,28,h28,0.3,50,False
dbpedia_14,common_sense_qa,LR,28,h28,0.225,40,False
dbpedia_14,boolq,LR,28,h28,0.6,100,False
dbpedia_14,imdb,LR,28,h28,0.79,100,False
dbpedia_14,dbpedia_14,LR,28,h28,0.98,100,True
dbpedia_14,arc_easy,LR-G,28,h28,0.36,50,False
dbpedia_14,common_sense_qa,LR-G,28,h28,0.25,40,False
dbpedia_14,boolq,LR-G,28,h28,0.6,100,False
dbpedia_14,imdb,LR-G,28,h28,0.97,100,False
dbpedia_14,dbpedia_14,LR-G,28,h28,0.98,100,True
dbpedia_14,arc_easy,PCA,28,h28,0.28,50,False
dbpedia_14,common_sense_qa,PCA,28,h28,0.225,40,False
dbpedia_14,boolq,PCA,28,h28,0.58,100,False
dbpedia_14,imdb,PCA,28,h28,1.0,100,False
dbpedia_14,dbpedia_14,PCA,28,h28,0.93,100,True
dbpedia_14,arc_easy,PCA-G,28,h28,0.24,50,False
dbpedia_14,common_sense_qa,PCA-G,28,h28,0.3,40,False
dbpedia_14,boolq,PCA-G,28,h28,0.59,100,False
dbpedia_14,imdb,PCA-G,28,h28,1.0,100,False
dbpedia_14,dbpedia_14,PCA-G,28,h28,0.95,100,True
dbpedia_14,arc_easy,CCS,30,h30,0.28,50,False
dbpedia_14,common_sense_qa,CCS,30,h30,0.3,40,False
dbpedia_14,boolq,CCS,30,h30,0.6,100,False
dbpedia_14,imdb,CCS,30,h30,0.99,100,False
dbpedia_14,dbpedia_14,CCS,30,h30,0.81,100,True
dbpedia_14,arc_easy,LAT,30,h30,0.22,50,False
dbpedia_14,common_sense_qa,LAT,30,h30,0.325,40,False
dbpedia_14,boolq,LAT,30,h30,0.6,100,False
dbpedia_14,imdb,LAT,30,h30,0.53,100,False
dbpedia_14,dbpedia_14,LAT,30,h30,0.87,100,True
dbpedia_14,arc_easy,DIM,30,h30,0.22,50,False
dbpedia_14,common_sense_qa,DIM,30,h30,0.2,40,False
dbpedia_14,boolq,DIM,30,h30,0.6,100,False
dbpedia_14,imdb,DIM,30,h30,1.0,100,False
dbpedia_14,dbpedia_14,DIM,30,h30,0.98,100,True
dbpedia_14,arc_easy,LDA,30,h30,0.24,50,False
dbpedia_14,common_sense_qa,LDA,30,h30,0.2,40,False
dbpedia_14,boolq,LDA,30,h30,0.6,100,False
dbpedia_14,imdb,LDA,30,h30,0.99,100,False
dbpedia_14,dbpedia_14,LDA,30,h30,0.98,100,True
dbpedia_14,arc_easy,LR,30,h30,0.3,50,False
dbpedia_14,common_sense_qa,LR,30,h30,0.2,40,False
dbpedia_14,boolq,LR,30,h30,0.6,100,False
dbpedia_14,imdb,LR,30,h30,0.73,100,False
dbpedia_14,dbpedia_14,LR,30,h30,0.98,100,True
dbpedia_14,arc_easy,LR-G,30,h30,0.34,50,False
dbpedia_14,common_sense_qa,LR-G,30,h30,0.275,40,False
dbpedia_14,boolq,LR-G,30,h30,0.6,100,False
dbpedia_14,imdb,LR-G,30,h30,0.93,100,False
dbpedia_14,dbpedia_14,LR-G,30,h30,0.98,100,True
dbpedia_14,arc_easy,PCA,30,h30,0.3,50,False
dbpedia_14,common_sense_qa,PCA,30,h30,0.225,40,False
dbpedia_14,boolq,PCA,30,h30,0.58,100,False
dbpedia_14,imdb,PCA,30,h30,1.0,100,False
dbpedia_14,dbpedia_14,PCA,30,h30,0.91,100,True
dbpedia_14,arc_easy,PCA-G,30,h30,0.24,50,False
dbpedia_14,common_sense_qa,PCA-G,30,h30,0.25,40,False
dbpedia_14,boolq,PCA-G,30,h30,0.59,100,False
dbpedia_14,imdb,PCA-G,30,h30,0.99,100,False
dbpedia_14,dbpedia_14,PCA-G,30,h30,0.95,100,True
